source	line	reference	exists_worktree	tracked_main	tracked_lc1	classification	exists_canonical
scripts/lsr_p0_core.py	951	scripts/grm_det1_gpu.py::_install_fixture_nodes	False	False	False	untracked-or-dynamic	False
scripts/lsr_p0_core.py	1081	core/graft_arena.py:2752	False	False	False	untracked-or-dynamic	False
scripts/lsr_p0_gpu.py	4	docs/LSR_LIVED_SERVING_PLAN.md	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p0_gpu.py	7	/mnt/ForgeRealm/GraftRepository:/mnt/ForgeRealm/Project-Tensor/tensor_cuda	False	False	False	absolute-external	False
scripts/lsr_p0_gpu.py	8	scripts/lsr_p0_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p0_gpu.py	12	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/lsr_p0_gpu.py	28	core/gpt_oss20b_tc.py::sink_attention_tc	False	False	False	untracked-or-dynamic	False
scripts/lsr_p0_gpu.py	53	core/graft_arena.py::_attempt	False	False	False	untracked-or-dynamic	False
scripts/lsr_p0_gpu.py	55	scripts/grm_det1_common.DetectorObserver.finish	False	False	False	untracked-or-dynamic	False
scripts/lsr_p0_gpu.py	59	artifacts/lsr_p0/	False	False	False	untracked-or-dynamic	True
scripts/lsr_p0_gpu.py	109	scripts/grm_det1_common.DetectorObserver	False	False	False	untracked-or-dynamic	False
scripts/lsr_p0_gpu.py	116	core/gpt_oss20b_tc.py::sliding_sink_attention_tc	False	False	False	untracked-or-dynamic	False
scripts/lsr_p0_gpu.py	622	core/graft_arena.py:2752	False	False	False	untracked-or-dynamic	False
scripts/lsr_p0_gpu.py	696	core/graft_arena.py::_attempt	False	False	False	untracked-or-dynamic	False
scripts/lsr_p0_gpu.py	699	scripts/grm_det1_5_gpu.py:3093	False	False	False	untracked-or-dynamic	False
scripts/lsr_p0_gpu.py	810	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/lsr_p0_gpu.py	823	scripts/grm_det1_gpu.py::_sup_stage	False	False	False	untracked-or-dynamic	False
scripts/lsr_p0_gpu.py	855	/tmp/lsr_p0_repo	True	False	False	absolute-external	True
scripts/lsr_p0_gpu.py	880	scripts/grm_det1_5_workers.SUP_RESERVE_PROBES	False	False	False	untracked-or-dynamic	False
scripts/lsr_p0_gpu.py	896	core/gpt_oss20b_tc.py	True	True	True	tracked-both	True
scripts/lsr_p0_lead_gpu.sh	5	scripts/lsr_p0_lead_gpu.sh	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p0_lead_gpu.sh	8	scripts/	True	False	False	untracked-or-dynamic	True
scripts/lsr_p0_lead_gpu.sh	13	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/lsr_p0_lead_gpu.sh	23	artifacts/lsr_p0/	False	False	False	untracked-or-dynamic	True
scripts/lsr_p0_lead_gpu.sh	32	/mnt/ForgeRealm/Project-Tensor/tensor_cuda	True	False	False	absolute-external	True
scripts/lsr_p0_lead_gpu.sh	45	scripts/lsr_p0_core.py	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p0_lead_gpu.sh	52	scripts/lsr_p0_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p0_lead_gpu.sh	56	scripts/lsr_p0_core.py	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p0_lead_gpu.sh	60	scripts/lsr_p0_survey.py	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p0_lead_gpu.sh	87	scripts/lsr_p0_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p0_lead_gpu.sh	98	scripts/lsr_p0_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p0_lead_gpu.sh	101	artifacts/lsr_p0/	False	False	False	untracked-or-dynamic	True
scripts/lsr_p0_survey.py	4	docs/LSR_LIVED_SERVING_PLAN.md	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p0_survey.py	26	/mnt/ForgeRealm/GraftRepository	True	False	False	absolute-external	True
scripts/lsr_p0_survey.py	27	scripts/lsr_p0_survey.py	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p1_adjudicate.py	11	scripts/lsr_p1_harvest.py	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p1_adjudicate.py	27	artifacts/lsr_p1/lsr_p1_harvest_cf29a6db390d4c81.json	False	False	False	untracked-or-dynamic	True
scripts/lsr_p1_adjudicate.py	28	artifacts/lsr_p1/lsr_p1_stage_replay_4d5697bd93febc36.json	False	False	False	untracked-or-dynamic	True
scripts/lsr_p1_adjudicate.py	29	artifacts/lsr_p0/lsr_p0_survey_bd5350fd63ddbf09.json	False	False	False	untracked-or-dynamic	True
scripts/lsr_p1_adjudicate.py	53	scripts/lsr_p1_reconcile.py	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p1_adjudicate.py	201	scripts/grm_det1_5_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p1_adjudicate.py	204	core/grm_admission.py::decisive_admission_profile	False	False	False	untracked-or-dynamic	False
scripts/lsr_p1_adjudicate.py	242	core/graft_arena.py::step	False	False	False	untracked-or-dynamic	False
scripts/lsr_p1_adjudicate.py	302	scripts/grm_adm1_3_dual_frame.py	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p1_adjudicate.py	304	tests/test_grm_supersession_battery.py	True	True	True	tracked-both	True
scripts/lsr_p1_adjudicate.py	307	scripts/grm_det1_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p1_adjudicate.py	309	scripts/grm_e2e_session.py	True	True	True	tracked-both	True
scripts/lsr_p1_adjudicate.py	320	scripts/grm_det1_5_workers.py	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p1_adjudicate.py	326	scripts/grm_det1_5_workers.py	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p1_adjudicate.py	349	scripts/grm_adm1_3_dual_frame.py	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p1_adjudicate.py	431	docs/LSR_ADDENDUM_1.md	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p1_adjudicate.py	444	artifacts/lsr_p1/lsr_p1_reconciliation_	False	False	False	untracked-or-dynamic	False
scripts/lsr_p1_adjudicate.py	453	docs/LSR_ADDENDUM_1.md	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p1_adjudicate.py	455	docs/LSR_ADDENDUM_1.md	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p1_adjudicate.py	458	docs/LSR_LIVED_SERVING_PLAN.md	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p1_adjudicate.py	460	docs/LSR_LIVED_SERVING_PLAN.md	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p1_adjudicate.py	464	scripts/lsr_p1_adjudicate.py	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p1_harvest.py	16	artifacts/lsr_p1/	False	False	False	untracked-or-dynamic	True
scripts/lsr_p1_harvest.py	123	scripts/lsr_p1_harvest.py	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p1_lead_gpu.sh	6	scripts/lsr_p1_lead_gpu.sh	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p1_lead_gpu.sh	19	core/grm_admission.py	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p1_lead_gpu.sh	52	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/lsr_p1_lead_gpu.sh	58	scripts/lsr_p1_route_probe.py	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p1_lead_gpu.sh	76	artifacts/lsr_p1/	False	False	False	untracked-or-dynamic	True
scripts/lsr_p1_lead_gpu.sh	84	/mnt/ForgeRealm/Project-Tensor/tensor_cuda	True	False	False	absolute-external	True
scripts/lsr_p1_lead_gpu.sh	99	scripts/lsr_p1_harvest.py	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p1_lead_gpu.sh	103	scripts/lsr_p1_stage_replay.py	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p1_lead_gpu.sh	110	scripts/lsr_p1_reconcile.py	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p1_lead_gpu.sh	114	scripts/lsr_p1_adjudicate.py	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p1_lead_gpu.sh	122	scripts/lsr_p1_route_probe.py	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p1_lead_gpu.sh	148	artifacts/lsr_p1/	False	False	False	untracked-or-dynamic	True
scripts/lsr_p1_lead_gpu.sh	161	scripts/lsr_p1_route_probe.py	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p1_lead_gpu.sh	168	artifacts/lsr_p1/	False	False	False	untracked-or-dynamic	True
scripts/lsr_p1_reconcile.py	30	scripts/grm_det1_common.py::routing_index_digest	False	False	False	untracked-or-dynamic	False
scripts/lsr_p1_reconcile.py	69	artifacts/lsr_p1/	False	False	False	untracked-or-dynamic	True
scripts/lsr_p1_reconcile.py	90	scripts/lsr_p1_harvest.py	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p1_reconcile.py	156	artifacts/grm_det1/run_20260831T160525Z_2/det1_4/campaign/eval	False	False	False	untracked-or-dynamic	True
scripts/lsr_p1_reconcile.py	159	scripts/grm_det1_common.py::routing_index_digest	False	False	False	untracked-or-dynamic	False
scripts/lsr_p1_reconcile.py	263	core/graft_arena.py::_cuda_route_enabled	False	False	False	untracked-or-dynamic	False
scripts/lsr_p1_reconcile.py	268	artifacts/grm_det1/run_20260831T160525Z_2	False	False	False	untracked-or-dynamic	True
scripts/lsr_p1_reconcile.py	313	core/graft_arena.py:3492	False	False	False	untracked-or-dynamic	False
scripts/lsr_p1_reconcile.py	320	scripts/lsr_p1_reconcile.py	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p1_route_probe.py	16	core/grm_admission.py::decisive_admission_profile	False	False	False	untracked-or-dynamic	False
scripts/lsr_p1_route_probe.py	21	core/graft_arena.py	True	True	True	tracked-both	True
scripts/lsr_p1_route_probe.py	50	artifacts/lsr_p1/	False	False	False	untracked-or-dynamic	True
scripts/lsr_p1_route_probe.py	89	scripts/lsr_p1_harvest.py	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p1_route_probe.py	102	artifacts/grm_det1/run_20260831T160525Z_2/runtime_frame_28b3196f8fb04a41.json	False	False	False	untracked-or-dynamic	True
scripts/lsr_p1_route_probe.py	104	scripts/grm_det1_gpu.py:508-512	False	False	False	untracked-or-dynamic	False
scripts/lsr_p1_route_probe.py	107	core/graft_arena.py::_cuda_route_enabled	False	False	False	untracked-or-dynamic	False
scripts/lsr_p1_route_probe.py	121	artifacts/grm_det1/run_20260831T160525Z_2	False	False	False	untracked-or-dynamic	True
scripts/lsr_p1_route_probe.py	423	core/graft_arena.py::_normalize_scores	False	False	False	untracked-or-dynamic	False
scripts/lsr_p1_route_probe.py	570	scripts/grm_cmc1_gpu_arms.py::gpu_lease	False	False	False	untracked-or-dynamic	False
scripts/lsr_p1_route_probe.py	581	scripts/grm_det1_2_gpu.py::_load_model_repo	False	False	False	untracked-or-dynamic	False
scripts/lsr_p1_route_probe.py	582	scripts/grm_det1_3_gpu.py::_install_lived_nodes	False	False	False	untracked-or-dynamic	False
scripts/lsr_p1_route_probe.py	731	scripts/grm_det1_gpu.py:508-512	False	False	False	untracked-or-dynamic	False
scripts/lsr_p1_route_probe.py	757	scripts/lsr_p1_route_probe.py	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p1_route_probe.py	762	core/graft_arena.py:813	False	False	False	untracked-or-dynamic	False
scripts/lsr_p1_route_probe.py	763	core/graft_arena.py:748-752	False	False	False	untracked-or-dynamic	False
scripts/lsr_p1_route_probe.py	764	core/graft_arena.py:771-772	False	False	False	untracked-or-dynamic	False
scripts/lsr_p1_route_probe.py	765	core/graft_arena.py:773-775	False	False	False	untracked-or-dynamic	False
scripts/lsr_p1_stage_replay.py	21	artifacts/lsr_p1/	False	False	False	untracked-or-dynamic	True
scripts/lsr_p1_stage_replay.py	43	scripts/grm_det1_5_workers.py::SUP_RESERVE_PROBES	False	False	False	untracked-or-dynamic	False
scripts/lsr_p1_stage_replay.py	247	scripts/grm_det1_5_workers.py::SUP_RESERVE_PROBES	False	False	False	untracked-or-dynamic	False
scripts/lsr_p1_stage_replay.py	262	scripts/lsr_p1_harvest.py	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p1_stage_replay.py	266	scripts/lsr_p1_stage_replay.py	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p2a_replay_gpu.py	5	orders/GRM_LSR_P2A_FIT_HONESTY_SHUTTLE.md	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p2a_replay_gpu.py	9	artifacts/grm_det1/run_20260831T160525Z_2/det1_11/census/	False	False	False	untracked-or-dynamic	True
scripts/lsr_p2a_replay_gpu.py	23	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/lsr_p2a_replay_gpu.py	36	scripts/grm_e2e_session.py	True	True	True	tracked-both	True
scripts/lsr_p2a_replay_gpu.py	195	/tmp/lsr_p2a_repo	True	False	False	absolute-external	True
scripts/lsr_p2b_g2_replay.py	8	scripts/lsr_p1_harvest.py	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p2b_g2_replay.py	11	scripts/lsr_p2b_route_receipt_dump.py	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p2b_g2_replay.py	221	artifacts/grm_det1/	False	False	False	untracked-or-dynamic	True
scripts/lsr_p2b_route_receipt_dump.py	4	docs/LSR_ADDENDUM_1.md	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p2b_route_receipt_dump.py	42	artifacts/lsr_p1/lsr_p1_adjudication_31e5c89453f4aa42.json	False	False	False	untracked-or-dynamic	True
scripts/lsr_p2c_e2e_gpu.py	5	orders/GRM_LSR_P2C_UNSEATABLE_SPLIT_DESCENT.md	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p2c_e2e_gpu.py	20	artifacts/grm_det1/.../shards/e2e-	False	False	False	untracked-or-dynamic	False
scripts/lsr_p2c_replay_gpu.py	5	orders/GRM_LSR_P2C_UNSEATABLE_SPLIT_DESCENT.md	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p2c_replay_gpu.py	8	artifacts/lsr_p2a/lsr_p2a_g2_blocked_report.json	False	False	False	untracked-or-dynamic	True
scripts/lsr_p2c_replay_gpu.py	51	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/olmoe_e2_experiment.py	44	/tmp/olmoe_e2_pycache	True	False	False	absolute-external	True
scripts/olmoe_e2_experiment.py	57	/home/vader/.cache/huggingface/hub/	True	False	False	absolute-external	True
scripts/olmoe_e2_experiment.py	62	/home/vader/.cache/huggingface/hub/datasets--wikitext/	True	False	False	absolute-external	True
scripts/olmoe_e2_experiment.py	68	/mnt/Shared/01	False	False	False	absolute-external	False
scripts/olmoe_e2_experiment.py	72	/mnt/Shared/01	False	False	False	absolute-external	False
scripts/olmoe_e2_experiment.py	76	/mnt/Shared/01	False	False	False	absolute-external	False
scripts/olmoe_e2_experiment.py	149	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/olmoe_e2_experiment.py	153	/tmp/olmoe_e2_pycache	True	False	False	absolute-external	True
scripts/olmoe_e2_experiment.py	293	artifacts/moe_e2	False	False	False	untracked-or-dynamic	True
scripts/olmoe_e2_experiment.py	515	/home/vader/.cache/huggingface/hub/models--allenai--OLMoE-1B-7B-0924	True	False	False	absolute-external	True
scripts/olmoe_e2_experiment.py	5153	core/delta	False	False	False	untracked-or-dynamic	False
scripts/olmoe_e2_experiment.py	6490	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/olmoe_e2_experiment.py	7036	scripts/olmoe_e2_experiment.py	True	False	True	tracked-new-in-lc1	True
scripts/olmoe_e2_experiment.py	7144	/tmp/olmoe_e2_pycache	True	False	False	absolute-external	True
scripts/olmoe_e2_experiment.py	7176	/tmp/olmoe_e2_pycache	True	False	False	absolute-external	True
scripts/olmoe_e3_1_episode_key.py	34	/tmp/olmoe_e3_1_pycache	False	False	False	absolute-external	False
scripts/olmoe_e3_1_episode_key.py	1235	scripts/{SCRIPT_PATH.name}	False	False	False	untracked-or-dynamic	False
scripts/olmoe_e3_experiment.py	34	/tmp/olmoe_e3_pycache	False	False	False	absolute-external	False
scripts/olmoe_e3_experiment.py	47	/mnt/Shared/01	False	False	False	absolute-external	False
scripts/olmoe_e3_experiment.py	117	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/olmoe_e3_experiment.py	121	/tmp/olmoe_e3_pycache	False	False	False	absolute-external	False
scripts/olmoe_e3_experiment.py	3510	/tmp/olmoe_e3_pycache	False	False	False	absolute-external	False
scripts/olmoe_e3_experiment.py	3556	/tmp/olmoe_e3_pycache	False	False	False	absolute-external	False
scripts/olmoe_e4_experiment.py	32	/tmp/olmoe_e4_pycache	False	False	False	absolute-external	False
scripts/olmoe_e4_experiment.py	93	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/olmoe_e4_experiment.py	97	/tmp/olmoe_e4_pycache	False	False	False	absolute-external	False
scripts/olmoe_e4_experiment.py	152	artifacts/moe_e4	False	False	False	untracked-or-dynamic	True
scripts/olmoe_e4_experiment.py	3194	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/olmoe_e4_experiment.py	3247	/tmp/olmoe_e4_pycache	False	False	False	absolute-external	False
scripts/olmoe_e4_experiment.py	3285	/tmp/olmoe_e4_pycache	False	False	False	absolute-external	False
tests/nc17/p4_gate_c_e4arena.py	4	tests/test_graft_gqa_arena.py	True	True	True	tracked-both	True
tests/nc17/p4_gate_c_e4arena.py	10	tests/test_graft_e4_conversation.py	True	True	True	tracked-both	True
tests/test_gpt_oss20b_e14_backend_fix.py	74	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
tests/test_graft_e4_arena.py	24	/mnt/ForgeRealm/Project-Tensor/tensor_cuda	True	False	False	absolute-external	True
tests/test_graft_gqa_arena.py	14	/mnt/ForgeRealm/Project-Tensor/tensor_cuda	True	False	False	absolute-external	True
tests/test_grm_det1_5_campaign.py	107	artifacts/grm_det1/run/det1_3/lived/manifest.json	False	False	False	untracked-or-dynamic	False
tests/test_grm_det1_5_campaign.py	199	artifacts/grm_det1/run/plant_registry_deadbeef.json	False	False	False	untracked-or-dynamic	False
tests/test_grm_det1_5_campaign.py	263	artifacts/delta/{fixture}/manifest.json	False	False	False	untracked-or-dynamic	False
tests/test_grm_det1_5_campaign.py	348	artifacts/grm_det1/run/{name}	False	False	False	untracked-or-dynamic	False
tests/test_grm_det1_5_campaign.py	449	artifacts/grm_det1/run/plant_registry_feedface.json	False	False	False	untracked-or-dynamic	False
tests/test_grm_det1_7_registry.py	178	orders/GRM_DET1_7_PLANT_REALIGN.md	True	False	True	tracked-new-in-lc1	True
tests/test_grm_det1_7_source_auth.py	34	orders/GRM_DET1_7_PLANT_REALIGN.md	True	False	True	tracked-new-in-lc1	True
tests/test_grm_det1_7_source_auth.py	35	orders/GRM_DET1_6_PLANT_ON_FORK.md	True	False	True	tracked-new-in-lc1	True
tests/test_grm_det1_7_source_auth.py	36	artifacts/run/registration.json	False	False	False	untracked-or-dynamic	False
tests/test_grm_det1_7_source_auth.py	37	artifacts/run/runtime.json	False	False	False	untracked-or-dynamic	False
tests/test_grm_det1_7_source_auth.py	38	artifacts/run/det1_4.json	False	False	False	untracked-or-dynamic	False
tests/test_grm_det1_7_source_auth.py	39	artifacts/run/det1_5.json	False	False	False	untracked-or-dynamic	False
tests/test_grm_det1_7_source_auth.py	40	artifacts/run/det1_6.json	False	False	False	untracked-or-dynamic	False
tests/test_grm_det1_7_source_auth.py	41	artifacts/run/det1_7_source_authorization.json	False	False	False	untracked-or-dynamic	False
tests/test_grm_det1_8_source_auth.py	41	orders/GRM_DET1_6_PLANT_ON_FORK.md	True	False	True	tracked-new-in-lc1	True
tests/test_grm_det1_8_source_auth.py	42	orders/GRM_DET1_7_PLANT_REALIGN.md	True	False	True	tracked-new-in-lc1	True
tests/test_grm_det1_8_source_auth.py	43	orders/GRM_DET1_8_SYNTH_TURN_SNAPSHOTS.md	True	False	True	tracked-new-in-lc1	True
tests/test_grm_det1_8_source_auth.py	44	artifacts/run/registration.json	False	False	False	untracked-or-dynamic	False
tests/test_grm_det1_8_source_auth.py	45	artifacts/run/runtime.json	False	False	False	untracked-or-dynamic	False
tests/test_grm_det1_8_source_auth.py	46	artifacts/run/det1_4.json	False	False	False	untracked-or-dynamic	False
tests/test_grm_det1_8_source_auth.py	47	artifacts/run/det1_5.json	False	False	False	untracked-or-dynamic	False
tests/test_grm_det1_8_source_auth.py	48	artifacts/run/det1_6.json	False	False	False	untracked-or-dynamic	False
tests/test_grm_det1_8_source_auth.py	49	artifacts/run/det1_7_source_r2.json	False	False	False	untracked-or-dynamic	False
tests/test_grm_det1_8_source_auth.py	50	artifacts/run/det1_8_source.json	False	False	False	untracked-or-dynamic	False
tests/test_grm_det1_9_findings.py	190	orders/GRM_DET1_9_SUBSTITUTION_POOL.md	True	False	True	tracked-new-in-lc1	True
tests/test_grm_det1_9_findings.py	191	artifacts/run/registration.json	False	False	False	untracked-or-dynamic	False
tests/test_grm_det1_9_findings.py	192	artifacts/run/det1_8_authorization.json	False	False	False	untracked-or-dynamic	False
tests/test_grm_det1_9_findings.py	193	artifacts/run/campaign/shards/e2e-4/attempt_001	False	False	False	untracked-or-dynamic	False
tests/test_grm_det1_9_findings.py	355	artifacts/run/det1_9/findings	False	False	False	untracked-or-dynamic	False
tests/test_grm_det1_9_source_auth.py	52	orders/GRM_DET1_6_PLANT_ON_FORK.md	True	False	True	tracked-new-in-lc1	True
tests/test_grm_det1_9_source_auth.py	53	orders/GRM_DET1_7_PLANT_REALIGN.md	True	False	True	tracked-new-in-lc1	True
tests/test_grm_det1_9_source_auth.py	54	orders/GRM_DET1_8_SYNTH_TURN_SNAPSHOTS.md	True	False	True	tracked-new-in-lc1	True
tests/test_grm_det1_9_source_auth.py	55	orders/GRM_DET1_9_SUBSTITUTION_POOL.md	True	False	True	tracked-new-in-lc1	True
tests/test_grm_det1_9_source_auth.py	56	artifacts/run/registration.json	False	False	False	untracked-or-dynamic	False
tests/test_grm_det1_9_source_auth.py	57	artifacts/run/runtime.json	False	False	False	untracked-or-dynamic	False
tests/test_grm_det1_9_source_auth.py	58	artifacts/run/det1_4.json	False	False	False	untracked-or-dynamic	False
tests/test_grm_det1_9_source_auth.py	59	artifacts/run/det1_5.json	False	False	False	untracked-or-dynamic	False
tests/test_grm_det1_9_source_auth.py	60	artifacts/run/det1_6.json	False	False	False	untracked-or-dynamic	False
tests/test_grm_det1_9_source_auth.py	61	artifacts/run/det1_7_source_r2.json	False	False	False	untracked-or-dynamic	False
tests/test_grm_det1_9_source_auth.py	62	artifacts/run/det1_8_source.json	False	False	False	untracked-or-dynamic	False
tests/test_grm_det1_9_source_auth.py	63	artifacts/run/det1_9_source.json	False	False	False	untracked-or-dynamic	False
tests/test_grm_det1_9_source_auth.py	239	artifacts/grm_det1/run_20260831T160525Z_2/	False	False	False	untracked-or-dynamic	True
tests/test_grm_det1_baseline_registry.py	22	tests/fixtures/supersession_battery/correction_then_restatement.json	True	True	True	tracked-both	True
tests/test_grm_det1_baseline_registry.py	40	tests/fixtures/supersession_battery/short_correction_long_competitor.json	True	True	True	tracked-both	True
tests/test_grm_det1_baseline_registry.py	199	/tmp/private-stale-registry.json	False	False	False	absolute-external	False
tests/test_grm_eb1_ephemeral_frame.py	27	tests/test_grm_admission.py	True	False	True	tracked-new-in-lc1	True
tests/test_grm_lsr_p2a_fit_honesty.py	4	artifacts/lsr_p1/lsr_p1_adjudication_31e5c89453f4aa42.json	False	False	False	untracked-or-dynamic	True
tests/test_grm_lsr_p2a_fit_honesty.py	12	tests/test_grm_admission.py	True	False	True	tracked-new-in-lc1	True
tests/test_grm_lsr_p2a_fit_honesty.py	163	tests/test_grm_admission	False	False	False	untracked-or-dynamic	False
tests/test_grm_lsr_p2a_probe_path.py	3	scripts/grm_e2e_session._probe_ladder_chat	False	False	False	untracked-or-dynamic	False
tests/test_grm_lsr_p2a_probe_path.py	43	tests/test_grm_eb1_ephemeral_frame.py	True	False	True	tracked-new-in-lc1	True
tests/test_grm_lsr_p2b_route_receipt.py	351	/mnt/ForgeRealm/GraftRepository	True	False	False	absolute-external	True
tests/test_grm_lsr_p2c_split_descent.py	6	artifacts/lsr_p2a/	False	False	False	untracked-or-dynamic	True
tests/test_grm_lsr_p2c_split_descent.py	15	tests/test_grm_admission.py	True	False	True	tracked-new-in-lc1	True
tests/test_grm_lsr_p2c_split_descent.py	16	tests/test_grm_lsr_p2a_	False	False	False	untracked-or-dynamic	False
tests/test_grm_lsr_p2c_split_descent.py	198	tests/test_grm_importance_salience.py	True	True	True	tracked-both	True
tests/test_grm_rs1_read_strength.py	3	orders/GRM_RS1_READ_STRENGTH_PROBE.md	True	False	True	tracked-new-in-lc1	True
tests/test_grm_rs1_read_strength.py	54	scripts/grm_rs1_registration.py	True	False	True	tracked-new-in-lc1	True
tests/test_grm_rs2_mount_read.py	3	orders/GRM_RS2_MOUNT_READ_DEFICIT.md	True	False	True	tracked-new-in-lc1	True
tests/test_grm_rs2_mount_read.py	62	scripts/grm_rs2_registration.py	True	False	True	tracked-new-in-lc1	True
tests/test_grm_rs3_capture_pin_seat.py	3	orders/GRM_RS3_CAPTURE_PIN_SEAT_NEAR_LIVE.md	True	False	True	tracked-new-in-lc1	True
tests/test_grm_rs3_capture_pin_seat.py	37	docs/GRM_Methodology.md	True	True	True	tracked-both	True
tests/test_grm_rs3_capture_pin_seat.py	504	docs/GRM_Methodology.md	True	True	True	tracked-both	True
tests/test_grm_rs3_tables.py	3	orders/GRM_RS3_CAPTURE_PIN_SEAT_NEAR_LIVE.md	True	False	True	tracked-new-in-lc1	True
tests/test_grm_rs4_baseline_and_gates.py	4	orders/GRM_RS4_CEILING_REPARTITION.md	True	False	True	tracked-new-in-lc1	True
tests/test_grm_rs4_row_split.py	4	orders/GRM_RS4_CEILING_REPARTITION.md	True	False	True	tracked-new-in-lc1	True
tests/test_grm_rt1_split_child_routing.py	4	artifacts/grm_rt1/grm_rt1_diagnosis.json	False	False	False	untracked-or-dynamic	True
tests/test_grm_rt1_split_child_routing.py	56	tests/fixtures/supersession_battery/fresh_fact_controls.json	True	True	True	tracked-both	True
tests/test_grm_sc1_1_grounding_glyphs.py	3	orders/GRM_SC1_1_GROUNDING_GLYPHS.md	True	False	True	tracked-new-in-lc1	True
tests/test_grm_sc1_1_grounding_glyphs.py	324	artifacts/grm_sc1/sc1_g3_summary_ec63a419031110bd.json	False	False	False	untracked-or-dynamic	True
tests/test_grm_sc1_1_grounding_glyphs.py	451	core/grm_three_pass.py	True	True	True	tracked-both	True
tests/test_grm_sc1_2_e2e_pairs.py	3	orders/GRM_SC1_2_E2E_PAIRS_SESSION_RESUME.md	True	False	True	tracked-new-in-lc1	True
tests/test_grm_sc1_demand_loop.py	3	orders/GRM_SC1_DEMAND_LOOP_NGH.md	True	False	True	tracked-new-in-lc1	True
tests/test_grm_sc1_demand_loop.py	15	tests/test_grm_admission.py	True	False	True	tracked-new-in-lc1	True
tests/test_grm_sc1_demand_loop.py	16	tests/test_grm_lsr_p2a_	False	False	False	untracked-or-dynamic	False
tests/test_grm_sc1_demand_loop.py	19	scripts/grm_sc1_bit_identity_gpu.py	True	False	True	tracked-new-in-lc1	True
tests/test_grm_sc1_demand_loop.py	274	core/grm_three_pass.py	True	True	True	tracked-both	True
tests/test_grm_sc1_demand_loop.py	393	tests/test_grm_eb1_ephemeral_frame.py	True	False	True	tracked-new-in-lc1	True
